//CoDeSys Mapping Export V1.2;;;;;
//Mapped variable;//Parameter name @ counter in device;//Unit;//Description;//IEC address;//Device name
//Important: change only first, third or fourth column in Excel or add variable name before first ;;;;;
;Сбросить счетчик@1;;;%QX2049.3;MV210_212_2
;Сбросить счетчик@2;;;%QX2049.4;MV210_212_2
;Сбросить счетчик@3;;;%QX2049.5;MV210_212_2
;Сбросить счетчик@4;;;%QX2049.6;MV210_212_2
;Сбросить счетчик@5;;;%QX2049.7;MV210_212_2
;Сбросить счетчик@6;;;%QX2050.0;MV210_212_2
;Сбросить счетчик@7;;;%QX2050.1;MV210_212_2
;Сбросить счетчик@8;;;%QX2050.2;MV210_212_2
;Сбросить счетчик@9;;;%QX2050.3;MV210_212_2
;Сбросить счетчик@10;;;%QX2050.4;MV210_212_2
;Сбросить счетчик@11;;;%QX2050.5;MV210_212_2
;Сбросить счетчик@12;;;%QX2050.6;MV210_212_2
;Сбросить счетчик@13;;;%QX2050.7;MV210_212_2
;Сбросить счетчик@14;;;%QX2051.0;MV210_212_2
;Сбросить счетчик@15;;;%QX2051.1;MV210_212_2
;Сбросить счетчик@16;;;%QX2051.2;MV210_212_2
;Сбросить счетчик@17;;;%QX2051.3;MV210_212_2
;Сбросить счетчик@18;;;%QX2051.4;MV210_212_2
;Сбросить счетчик@19;;;%QX2051.5;MV210_212_2
;Сбросить счетчик@20;;;%QX2051.6;MV210_212_2
;Сбросить счетчик@21;;;%QX2051.7;MV210_212_2
;Сбросить счетчик@22;;;%QX2052.0;MV210_212_2
;Сбросить счетчик@23;;;%QX2052.1;MV210_212_2
;;;Канал для того, чтобы в мастере срабатывал IoDrvWriteOutputs, без этого не сработает опрос по команде \ восстановлению связи;%QX2052.2;MV210_212_3
;Исключить модуль из опроса;;FALSE - включен, TRUE - выключен;%QX2052.3;MV210_212_3
;Флаг ошибки;;Признак ошибки опроса модуля;%IX3176.0;MV210_212_3
;Битовая маска входов;;;%ID795;MV210_212_3
;Вход 1;;;%IX3180.0;MV210_212_3
;Вход 2;;;%IX3180.1;MV210_212_3
;Вход 3;;;%IX3180.2;MV210_212_3
;Вход 4;;;%IX3180.3;MV210_212_3
;Вход 5;;;%IX3180.4;MV210_212_3
;Вход 6;;;%IX3180.5;MV210_212_3
;Вход 7;;;%IX3180.6;MV210_212_3
;Вход 8;;;%IX3180.7;MV210_212_3
;Вход 9;;;%IX3181.0;MV210_212_3
;Вход 10;;;%IX3181.1;MV210_212_3
;Вход 11;;;%IX3181.2;MV210_212_3
;Вход 12;;;%IX3181.3;MV210_212_3
;Вход 13;;;%IX3181.4;MV210_212_3
;Вход 14;;;%IX3181.5;MV210_212_3
;Вход 15;;;%IX3181.6;MV210_212_3
;Вход 16;;;%IX3181.7;MV210_212_3
;Вход 17;;;%IX3182.0;MV210_212_3
;Вход 18;;;%IX3182.1;MV210_212_3
;Вход 19;;;%IX3182.2;MV210_212_3
;Вход 20;;;%IX3182.3;MV210_212_3
;Вход 21;;;%IX3182.4;MV210_212_3
;Вход 22;;;%IX3182.5;MV210_212_3
;Вход 23;;;%IX3182.6;MV210_212_3
;Вход 24;;;%IX3182.7;MV210_212_3
;Вход 25;;;%IX3183.0;MV210_212_3
;Вход 26;;;%IX3183.1;MV210_212_3
;Вход 27;;;%IX3183.2;MV210_212_3
;Вход 28;;;%IX3183.3;MV210_212_3
;Вход 29;;;%IX3183.4;MV210_212_3
;Вход 30;;;%IX3183.5;MV210_212_3
;Вход 31;;;%IX3183.6;MV210_212_3
;Вход 32;;;%IX3183.7;MV210_212_3
;Значение;;Размерность и принимаемые значения смотри на вкладке Информация;%ID796;MV210_212_3
;Значение@1;;Размерность и принимаемые значения смотри на вкладке Информация;%ID797;MV210_212_3
;Значение@2;;Размерность и принимаемые значения смотри на вкладке Информация;%ID798;MV210_212_3
;Значение@3;;Размерность и принимаемые значения смотри на вкладке Информация;%ID799;MV210_212_3
;Значение@4;;Размерность и принимаемые значения смотри на вкладке Информация;%ID800;MV210_212_3
;Значение@5;;Размерность и принимаемые значения смотри на вкладке Информация;%ID801;MV210_212_3
;Значение@6;;Размерность и принимаемые значения смотри на вкладке Информация;%ID802;MV210_212_3
;Значение@7;;Размерность и принимаемые значения смотри на вкладке Информация;%ID803;MV210_212_3
;Значение счетчика;;Количество импульсов, детектированных на входе;%ID804;MV210_212_3
;Значение счетчика@1;;Количество импульсов, детектированных на входе;%ID805;MV210_212_3
;Значение счетчика@2;;Количество импульсов, детектированных на входе;%ID806;MV210_212_3
;Значение счетчика@3;;Количество импульсов, детектированных на входе;%ID807;MV210_212_3
;Значение счетчика@4;;Количество импульсов, детектированных на входе;%ID808;MV210_212_3
;Значение счетчика@5;;Количество импульсов, детектированных на входе;%ID809;MV210_212_3
;Значение счетчика@6;;Количество импульсов, детектированных на входе;%ID810;MV210_212_3
;Значение счетчика@7;;Количество импульсов, детектированных на входе;%ID811;MV210_212_3
;Значение счетчика@8;;Количество импульсов, детектированных на входе;%ID812;MV210_212_3
;Значение счетчика@9;;Количество импульсов, детектированных на входе;%ID813;MV210_212_3
;Значение счетчика@10;;Количество импульсов, детектированных на входе;%ID814;MV210_212_3
;Значение счетчика@11;;Количество импульсов, детектированных на входе;%ID815;MV210_212_3
;Значение счетчика@12;;Количество импульсов, детектированных на входе;%ID816;MV210_212_3
;Значение счетчика@13;;Количество импульсов, детектированных на входе;%ID817;MV210_212_3
;Значение счетчика@14;;Количество импульсов, детектированных на входе;%ID818;MV210_212_3
;Значение счетчика@15;;Количество импульсов, детектированных на входе;%ID819;MV210_212_3
;Значение счетчика@16;;Количество импульсов, детектированных на входе;%ID820;MV210_212_3
;Значение счетчика@17;;Количество импульсов, детектированных на входе;%ID821;MV210_212_3
;Значение счетчика@18;;Количество импульсов, детектированных на входе;%ID822;MV210_212_3
;Значение счетчика@19;;Количество импульсов, детектированных на входе;%ID823;MV210_212_3
;Значение счетчика@20;;Количество импульсов, детектированных на входе;%ID824;MV210_212_3
;Значение счетчика@21;;Количество импульсов, детектированных на входе;%ID825;MV210_212_3
;Значение счетчика@22;;Количество импульсов, детектированных на входе;%ID826;MV210_212_3
;Значение счетчика@23;;Количество импульсов, детектированных на входе;%ID827;MV210_212_3
;Сбросить значение;;;%QX2052.4;MV210_212_3
;Сбросить значение@1;;;%QX2052.5;MV210_212_3
;Сбросить значение@2;;;%QX2052.6;MV210_212_3
;Сбросить значение@3;;;%QX2052.7;MV210_212_3
;Сбросить значение@4;;;%QX2053.0;MV210_212_3
;Сбросить значение@5;;;%QX2053.1;MV210_212_3
;Сбросить значение@6;;;%QX2053.2;MV210_212_3
;Сбросить значение@7;;;%QX2053.3;MV210_212_3
;Сбросить счетчик;;;%QX2053.4;MV210_212_3
;Сбросить счетчик@1;;;%QX2053.5;MV210_212_3
;Сбросить счетчик@2;;;%QX2053.6;MV210_212_3
;Сбросить счетчик@3;;;%QX2053.7;MV210_212_3
;Сбросить счетчик@4;;;%QX2054.0;MV210_212_3
;Сбросить счетчик@5;;;%QX2054.1;MV210_212_3
;Сбросить счетчик@6;;;%QX2054.2;MV210_212_3
;Сбросить счетчик@7;;;%QX2054.3;MV210_212_3
;Сбросить счетчик@8;;;%QX2054.4;MV210_212_3
;Сбросить счетчик@9;;;%QX2054.5;MV210_212_3
;Сбросить счетчик@10;;;%QX2054.6;MV210_212_3
;Сбросить счетчик@11;;;%QX2054.7;MV210_212_3
;Сбросить счетчик@12;;;%QX2055.0;MV210_212_3
;Сбросить счетчик@13;;;%QX2055.1;MV210_212_3
;Сбросить счетчик@14;;;%QX2055.2;MV210_212_3
;Сбросить счетчик@15;;;%QX2055.3;MV210_212_3
